CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
16251,MRS.,MAKAYLA,HOWARD,1967-03-12,S,F,makayla10@adventure-works.com,"$10,000 ",3,High School,Manual,Y
16252,MR.,DANNY,JIM�NEZ,1967-09-22,S,M,danny6@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y
16254,MRS.,MARIA,MORRIS,1967-08-21,S,F,maria2@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
16257,MRS.,MICHELE,CHANDRA,1967-10-18,M,F,michele57@adventure-works.com,"$20,000 ",1,High School,Manual,Y
16258,MRS.,DEANNA,MALHOTRA,1967-11-03,S,F,deanna8@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
16261,MS.,DIANA,NAVARRO,1967-08-10,M,F,diana9@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
16263,MR.,EDUARDO,ROBINSON,1967-06-11,M,M,eduardo17@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
16264,MRS.,JENNIFER,HOWARD,1928-04-22,M,F,jennifer65@adventure-works.com,"$10,000 ",4,High School,Manual,N
16266,MRS.,ALISHA,YANG,1966-04-18,M,F,alisha5@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
16270,MR.,JEROME,HERNANDEZ,1966-06-10,M,M,jerome4@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
16271,MRS.,MICHELE,GUTIERREZ,1965-06-13,S,F,michele44@adventure-works.com,"$20,000 ",2,High School,Manual,Y
16272,MR.,RAUL,DENG,1965-08-07,S,M,raul2@adventure-works.com,"$20,000 ",2,High School,Manual,Y
16273,MRS.,MARIE,MARTINEZ,1965-05-14,M,F,marie19@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
16277,MRS.,CHRISTY,LUO,1964-09-28,M,F,christy24@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
16280,MR.,GLENN,MA,1963-08-19,S,M,glenn17@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y
16281,MR.,GILBERT,LUO,1963-01-06,S,M,gilbert27@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y
16283,MR.,CLAYTON,RAJI,1963-09-13,S,M,clayton39@adventure-works.com,"$20,000 ",3,High School,Manual,Y
16284,MR.,TROY,PEREZ,1963-06-11,S,M,troy23@adventure-works.com,"$20,000 ",3,High School,Manual,Y
16285,MS.,MINDY,XIE,1966-11-02,M,F,mindy7@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
16286,MR.,BILLY,TORRES,1966-11-24,M,M,billy13@adventure-works.com,"$40,000 ",0,Bachelors,Professional,Y
16287,MS.,LAURA,XU,1966-11-03,M,F,laura18@adventure-works.com,"$40,000 ",0,Bachelors,Professional,Y
16290,MR.,RUSSELL,NATH,1965-10-23,S,M,russell21@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
16291,MRS.,LINDSEY,LAL,1964-01-06,S,F,lindsey9@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
16293,MR.,SEAN,ADAMS,1964-11-12,M,M,sean47@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
16294,MR.,STEVE,HU,1964-06-24,M,M,steve23@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
16297,MRS.,DEANNA,GARCIA,1963-09-12,M,F,deanna18@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
16298,MRS.,ADRIENNE,SANZ,1963-05-16,M,F,adrienne16@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
16299,MS.,ALISON,TANG,1977-11-24,S,F,alison3@adventure-works.com,"$20,000 ",0,High School,Manual,N
16300,MR.,ORLANDO,MARTIN,1977-11-10,S,M,orlando1@adventure-works.com,"$20,000 ",0,High School,Manual,N
16301,MR.,OMAR,CAI,1977-02-06,S,M,omar20@adventure-works.com,"$20,000 ",0,High School,Manual,N
16302,MRS.,ROSA,ZENG,1979-11-12,S,F,rosa22@adventure-works.com,"$20,000 ",4,High School,Manual,Y
16304,MR.,JUSTIN,MOORE,1979-10-16,S,M,justin39@adventure-works.com,"$20,000 ",5,High School,Manual,Y
16305,MR.,STANLEY,GONZALEZ,1979-09-23,S,M,stanley20@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
16308,MRS.,SHEENA,CHANDER,1963-04-27,M,F,sheena14@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
16313,MRS.,HAILEY,RUSSELL,1978-03-26,S,F,hailey40@adventure-works.com,"$30,000 ",4,Partial College,Clerical,Y
16314,MR.,GABRIEL,ROSS,1978-04-24,S,M,gabriel1@adventure-works.com,"$30,000 ",4,Partial College,Clerical,Y
16319,MS.,JOY,ORTEGA,1976-11-21,S,F,joy19@adventure-works.com,"$20,000 ",0,High School,Manual,Y
16322,MS.,GLORIA,DOMINGUEZ,1974-09-17,S,F,gloria13@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
16324,MR.,JUAN,ROMERO,1975-03-19,M,M,juan1@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
16328,MR.,MAURICE,RAI,1973-02-15,S,M,maurice18@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
16338,MRS.,BARBARA,ZHANG,1949-03-18,M,F,barbara10@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
16340,MR.,SEAN,MITCHELL,1980-12-24,S,M,sean43@adventure-works.com,"$20,000 ",0,Partial College,Skilled Manual,N
16341,MRS.,LACEY,RAJI,1951-11-26,M,F,lacey10@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,N
16344,MR.,XAVIER,KING,1980-05-18,S,M,xavier25@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
16346,MR.,MARC,NAVARRO,1953-06-14,M,M,marc14@adventure-works.com,"$40,000 ",3,Partial College,Skilled Manual,N
16348,MR.,ROY,RAMAN,1954-07-04,M,M,roy12@adventure-works.com,"$80,000 ",2,Partial College,Skilled Manual,Y
16351,MRS.,MARTHA,XU,1954-07-07,S,F,martha12@adventure-works.com,"$80,000 ",2,Partial College,Skilled Manual,N
16355,MS.,SAM,FOSTER,1975-06-27,S,F,sam2@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
16368,MRS.,LAUREN,WILLIAMS,1955-11-08,S,F,lauren20@adventure-works.com,"$80,000 ",5,Graduate Degree,Skilled Manual,Y
16369,MRS.,ISABEL,POWELL,1956-08-26,M,F,isabel9@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
16370,MRS.,MOLLY,GONZALEZ,1956-01-26,M,F,molly17@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
16372,MRS.,VANESSA,FOSTER,1957-08-05,M,F,vanessa17@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
16374,MR.,EDWARD,PHILLIPS,1957-12-15,M,M,edward17@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
16379,MR.,MARC,JIMENEZ,1958-09-25,M,M,marc9@adventure-works.com,"$80,000 ",4,Graduate Degree,Skilled Manual,N
16383,MR.,BRIAN,KELLY,1958-04-27,S,M,brian14@adventure-works.com,"$80,000 ",4,Graduate Degree,Skilled Manual,Y
16385,MR.,JAMES,PEREZ,1959-12-17,M,M,james62@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
16387,MR.,DOUGLAS,VANCE,1968-10-25,M,M,douglas7@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
16389,MR.,ARTURO,SHEN,1968-10-04,S,M,arturo26@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
16390,MR.,MARIO,NATH,1968-02-26,S,M,mario17@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
16391,MR.,SERGIO,SURI,1968-11-04,S,M,sergio0@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
16396,MR.,KEITH,RAI,1967-04-17,S,M,keith21@adventure-works.com,"$10,000 ",4,Partial High School,Manual,Y
16398,MR.,EMMANUEL,RANA,1967-12-14,S,M,emmanuel10@adventure-works.com,"$20,000 ",1,High School,Manual,N
16400,MR.,THEODORE,RAMOS,1967-03-10,M,M,theodore18@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
16401,MRS.,MARGARET,GAO,1967-09-09,S,F,margaret21@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
16402,MR.,ALEXANDER,MARTIN,1967-10-03,S,M,alexander18@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
16403,MR.,BYRON,SUAREZ,1966-10-19,M,M,byron13@adventure-works.com,"$20,000 ",1,High School,Manual,Y
16405,MS.,ADRIANA,SAI,1967-04-08,M,F,adriana6@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
16409,MRS.,EBONY,MORENO,1965-10-17,M,F,ebony29@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
16415,MR.,ANDRE,PATEL,1964-06-17,S,M,andre3@adventure-works.com,"$20,000 ",3,High School,Manual,Y
16417,MR.,NOAH,BRYANT,1964-09-01,S,M,noah15@adventure-works.com,"$30,000 ",2,Partial College,Manual,Y
16418,MRS.,KATRINA,RAI,1963-08-26,S,F,katrina16@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y
16421,MRS.,NATASHA,DIAZ,1963-10-10,S,F,natasha3@adventure-works.com,"$20,000 ",3,High School,Manual,Y
16424,MS.,BRANDI,DIAZ,1966-07-18,M,F,brandi3@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
16428,MR.,RYAN,ROSS,1963-03-28,S,M,ryan6@adventure-works.com,"$20,000 ",4,High School,Manual,Y
16430,MR.,FRANKLIN,RAI,1965-08-07,S,M,franklin34@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
16434,MRS.,TAYLOR,BAILEY,1964-10-04,M,F,taylor9@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
16439,MRS.,DAWN,DENG,1979-10-26,S,F,dawn25@adventure-works.com,"$20,000 ",4,High School,Manual,Y
16442,MR.,LUKE,GONZALEZ,1979-08-27,S,M,luke40@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
16443,MRS.,DAWN,GAO,1979-03-08,S,F,dawn17@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
16445,MRS.,CAITLIN,WARD,1962-06-13,S,F,caitlin10@adventure-works.com,"$30,000 ",1,Partial College,Clerical,Y
16449,MR.,CASEY,BROWNING,1978-02-14,S,M,casey39@adventure-works.com,"$30,000 ",4,Partial College,Clerical,Y
16450,MRS.,REBEKAH,GUTIERREZ,1977-08-15,S,F,rebekah31@adventure-works.com,"$30,000 ",5,Partial College,Clerical,Y
16455,MRS.,DEB,MORENO,1911-08-13,M,F,deb3@adventure-works.com,"$10,000 ",4,High School,Manual,N
16456,MR.,LARRY,NAVARRO,1975-07-13,S,M,larry12@adventure-works.com,"$20,000 ",0,High School,Manual,N
16457,MS.,KATHLEEN,MARTIN,1976-02-19,S,F,kathleen2@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
16459,MS.,CAROLYN,KAPOOR,1976-04-17,M,F,carolyn2@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
16460,MS.,JODI,XU,1976-11-17,S,F,jodi5@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
16462,MS.,MARISSA,GONZALES,1975-04-17,S,F,marissa14@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
16463,null,ANNA,MURPHY,1975-10-22,S,NA,anna10@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
16465,MS.,KARA,GOEL,1974-11-01,S,F,kara17@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
16466,MS.,ALISHA,KUMAR,1974-06-15,S,F,alisha32@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
16471,MRS.,VANESSA,HAYES,1913-08-17,M,F,vanessa23@adventure-works.com,"$10,000 ",4,High School,Manual,N
16472,MS.,OLIVIA,ROBINSON,1974-03-14,S,F,olivia17@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
16474,MR.,JAY,SERRANO,1973-04-21,M,M,jay46@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
16475,MR.,KURT,ANAND,1973-12-13,S,M,kurt21@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
16483,MR.,WARREN,JAI,1950-10-17,M,M,warren42@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
16486,MRS.,RACHAEL,MADAN,1951-05-16,M,F,rachael7@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,N
16487,MRS.,BRIANNA,GRIFFIN,1951-05-17,S,F,brianna66@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
16489,MR.,FREDERICK,GARCIA,1951-07-06,M,M,frederick13@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
16490,MS.,MEGAN,ROBINSON,1980-05-17,M,F,megan21@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
16492,MR.,THEODORE,SANZ,1952-03-24,M,M,theodore21@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N
16494,MRS.,JORDYN,SIMMONS,1954-11-25,S,F,jordyn15@adventure-works.com,"$80,000 ",2,Partial College,Skilled Manual,N
16496,MRS.,DAWN,TANG,1954-05-18,S,F,dawn28@adventure-works.com,"$80,000 ",2,Partial College,Skilled Manual,Y
16497,MS.,JULIA,PETERSON,1975-07-07,S,F,julia59@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,Y
16498,MR.,HUNTER,JONES,1975-11-09,S,M,hunter62@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,Y
16500,MS.,CHLOE,PERRY,1975-02-20,S,F,chloe74@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N
16501,MS.,VANESSA,WOOD,1975-07-27,S,F,vanessa2@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
16502,MR.,JACKSON,PARKER,1975-02-13,S,M,jackson29@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
16503,MR.,CHRISTIAN,ANDERSON,1975-03-02,M,M,christian45@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
16506,MS.,CATHERINE,MURPHY,1973-12-13,M,F,catherine13@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
16508,MR.,BRENT,ZHU,1939-08-14,M,M,brent13@adventure-works.com,"$10,000 ",2,Bachelors,Clerical,Y
16511,MR.,JOE,RAMAN,1942-06-20,M,M,joe15@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
16514,MR.,MANUEL,FERNANDEZ,1980-01-11,S,M,manuel14@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
16515,MR.,TROY,SAI,1980-02-04,M,M,troy6@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
16529,MR.,JONATHON,GUTIERREZ,1977-07-28,M,M,jonathon8@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y
16530,MRS.,PRISCILLA,CHANDER,1943-10-18,M,F,priscilla14@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
16531,MRS.,LACEY,GAO,1943-06-25,S,F,lacey27@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
16532,MR.,TOMMY,SHARMA,1961-06-24,S,M,tommy6@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
16538,MRS.,STACEY,LIANG,1960-01-13,S,F,stacey18@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
16549,MRS.,LINDA,MORENO,1959-08-06,S,F,linda21@adventure-works.com,"$30,000 ",3,Bachelors,Clerical,Y
16550,MR.,FREDERICK,MADAN,1959-02-22,M,M,frederick6@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
16551,MS.,CHRISTY,SHAN,1959-11-14,S,F,christy27@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
16553,MRS.,GABRIELLA,ROBERTS,1959-03-05,M,F,gabriella26@adventure-works.com,"$40,000 ",3,Graduate Degree,Clerical,Y
16556,MS.,ANGELICA,BUTLER,1970-01-06,S,F,angelica14@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
16560,MR.,KELVIN,SUN,1970-10-14,S,M,kelvin31@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
16562,MS.,COLLEEN,ZHANG,1970-09-10,M,F,colleen0@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
16563,MRS.,MACKENZIE,BAKER,1919-08-27,S,F,mackenzie37@adventure-works.com,"$20,000 ",2,Graduate Degree,Clerical,Y
16567,MR.,ERICK,LOPEZ,1969-09-10,S,M,erick16@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
16569,MRS.,COLLEEN,LI,1952-09-12,S,F,colleen3@adventure-works.com,"$10,000 ",3,Partial College,Manual,Y
16570,MRS.,JULIE,SHE,1952-03-20,M,F,julie4@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
16571,MRS.,AUDREY,TORRES,1951-09-09,M,F,audrey13@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
16576,MR.,COREY,BECK,1946-10-12,S,M,corey17@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y
16578,MRS.,STEFANIE,WEBER,1946-12-05,S,F,stefanie3@adventure-works.com,"$100,000 ",2,Bachelors,Management,Y
16579,MR.,ZACHARY,DAVIS,1953-06-20,M,M,zachary34@adventure-works.com,"$70,000 ",4,High School,Professional,Y
16581,MR.,KENNETH,BECKER,1954-07-23,S,M,kenneth17@adventure-works.com,"$100,000 ",3,High School,Professional,Y
16586,MR.,LEONARD,CHANDER,1953-06-23,M,M,leonard17@adventure-works.com,"$100,000 ",3,Partial College,Professional,Y
16588,MR.,ANDRE,MARTINEZ,1953-04-03,M,M,andre17@adventure-works.com,"$130,000 ",4,Partial College,Professional,Y
16591,MR.,CLARENCE,HE,1953-10-27,M,M,clarence11@adventure-works.com,"$160,000 ",3,Bachelors,Management,Y
16593,MRS.,SUZANNE,HE,1952-01-05,M,F,suzanne20@adventure-works.com,"$120,000 ",4,Partial College,Professional,N
16594,MR.,ANDREW,JONES,1952-03-04,M,M,andrew12@adventure-works.com,"$170,000 ",4,Bachelors,Management,N
16597,MRS.,KELLI,XU,1951-03-15,S,F,kelli13@adventure-works.com,"$100,000 ",3,Partial College,Professional,Y
16599,MR.,RAM�N,CAI,1950-05-17,M,M,ram�n19@adventure-works.com,"$150,000 ",4,Bachelors,Management,Y
16601,MRS.,TABITHA,RANA,1948-02-09,S,F,tabitha9@adventure-works.com,"$130,000 ",5,High School,Management,N
16602,MRS.,JILL,TRAVERS,1948-09-19,M,F,jill19@adventure-works.com,"$150,000 ",4,High School,Management,Y
16605,MS.,TONI,RANDALL,1975-11-10,M,F,toni11@adventure-works.com,"$60,000 ",0,Bachelors,Professional,Y
16608,MR.,RICKY,MARTIN,1975-12-13,S,M,ricky0@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
16610,MS.,SYDNEY,CLARK,1974-06-23,M,F,sydney81@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
16615,MS.,KAITLIN,PATEL,1973-02-08,S,F,kaitlin3@adventure-works.com,"$80,000 ",0,Bachelors,Professional,N
16619,MRS.,WHITNEY,PEREZ,1974-05-05,M,F,whitney20@adventure-works.com,"$120,000 ",5,Partial High School,Professional,N
16621,MS.,BIRGIT,SEIDEL,1973-03-16,M,F,birgit0@adventure-works.com,"$100,000 ",0,High School,Management,N
16622,MR.,BYRON,NAVARRO,1973-05-15,S,M,byron6@adventure-works.com,"$100,000 ",0,High School,Management,Y
16624,MR.,ALBERT,ALVAREZ,1972-07-27,S,M,albert7@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
16625,MR.,GRANT,DENG,1972-05-22,M,M,grant3@adventure-works.com,"$100,000 ",0,High School,Management,N
16626,null,NATHANIEL,MORGAN,1972-07-18,S,NA,nathaniel14@adventure-works.com,"$100,000 ",0,High School,Management,Y
16629,MS.,ROSA,ZHENG,1972-09-13,S,F,rosa19@adventure-works.com,"$110,000 ",0,High School,Management,Y
16634,MS.,JENNY,HU,1970-02-16,M,F,jenny22@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
16636,MR.,DANNY,GOMEZ,1970-08-26,M,M,danny1@adventure-works.com,"$110,000 ",0,High School,Management,Y
16638,MR.,DENNIS,YE,1971-08-11,M,M,dennis11@adventure-works.com,"$110,000 ",0,Partial High School,Professional,Y
16639,MS.,RENEE,ROMERO,1971-07-11,S,F,renee8@adventure-works.com,"$110,000 ",0,Partial High School,Professional,Y
16641,MRS.,JULIA,BAILEY,1941-05-17,S,F,julia52@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
16642,MR.,MASON,MITCHELL,1941-11-07,S,M,mason32@adventure-works.com,"$130,000 ",2,Bachelors,Management,N
16643,MR.,FERNANDO,WILSON,1941-07-19,S,M,fernando7@adventure-works.com,"$170,000 ",1,Graduate Degree,Management,N
16644,MR.,LEONARD,GOEL,1941-12-23,M,M,leonard21@adventure-works.com,"$170,000 ",1,Graduate Degree,Management,Y
16647,MRS.,ANNA,ALEXANDER,1942-10-18,M,F,anna44@adventure-works.com,"$120,000 ",2,Graduate Degree,Management,Y
16650,MRS.,KAITLYN,GREEN,1943-09-03,M,F,kaitlyn12@adventure-works.com,"$120,000 ",2,Graduate Degree,Management,Y
16652,MS.,NICOLE,RICHARDSON,1973-08-06,M,F,nicole36@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
16653,MS.,ISABELLA,PHILLIPS,1973-04-16,M,F,isabella36@adventure-works.com,"$70,000 ",0,Partial College,Professional,Y
16658,MRS.,ASHLEE,RAJE,1955-04-15,S,F,ashlee20@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,Y
16659,MRS.,EMILY,JONES,1955-12-03,S,F,emily3@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,Y
16662,MRS.,STACEY,GAO,1957-03-08,S,F,stacey16@adventure-works.com,"$70,000 ",2,High School,Professional,N
16663,MRS.,ROSA,LU,1957-10-09,S,F,rosa12@adventure-works.com,"$70,000 ",2,High School,Professional,N
16664,MS.,SOPHIA,NELSON,1958-06-17,M,F,sophia8@adventure-works.com,"$130,000 ",0,Graduate Degree,Management,Y
16665,MS.,LINDA,SUAREZ,1958-06-25,S,F,linda34@adventure-works.com,"$130,000 ",0,Graduate Degree,Management,N
16666,MS.,TAYLOR,TORRES,1973-04-09,S,F,taylor16@adventure-works.com,"$80,000 ",0,Bachelors,Management,N
16667,MS.,ALLISON,SANCHEZ,1974-11-05,S,F,allison25@adventure-works.com,"$30,000 ",0,High School,Professional,Y
16668,MR.,LEVI,MALHOTRA,1974-07-18,S,M,levi4@adventure-works.com,"$30,000 ",0,High School,Professional,N
16674,MR.,RICARDO,YUAN,1959-11-13,M,M,ricardo6@adventure-works.com,"$130,000 ",0,Graduate Degree,Management,Y
16678,MR.,IAN,RAMIREZ,1957-10-15,M,M,ian73@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,Y
16679,MS.,AMBER,CARTER,1963-10-05,S,F,amber10@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
16681,MR.,LOUIS,CHANDE,1967-03-15,S,M,louis31@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
16685,MRS.,ROBIN,DOMINGUEZ,1962-06-13,S,F,robin9@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
16686,MRS.,KRISTINE,ALONSO,1962-07-15,M,F,kristine9@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
16687,MR.,LAWRENCE,ROMERO,1961-04-11,S,M,lawrence7@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N
16689,MR.,RAFAEL,SHEN,1961-09-03,M,M,rafael25@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
16693,MR.,ETHAN,COLEMAN,1960-07-23,M,M,ethan2@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
16696,MS.,CLAUDIA,ZENG,1965-02-11,S,F,claudia19@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
16705,MRS.,JACQUELINE,WOOD,1958-07-11,M,F,jacqueline2@adventure-works.com,"$80,000 ",5,Bachelors,Professional,N
16706,MRS.,JENNY,SHAN,1958-05-10,M,F,jenny33@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
16707,MR.,DERRICK,SERRANO,1958-04-07,S,M,derrick15@adventure-works.com,"$90,000 ",2,Bachelors,Professional,Y
16708,MRS.,KELLIE,SANZ,1958-10-11,S,F,kellie17@adventure-works.com,"$90,000 ",2,Bachelors,Management,N
16712,MRS.,SUZANNE,LU,1956-10-24,S,F,suzanne12@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,N
16713,MR.,TONY,NARA,1953-11-06,M,M,tony19@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
16714,MR.,DALTON,NICHOLLS,1976-08-10,M,M,dalton34@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
16716,MR.,JOSE,HENDERSON,1976-02-03,S,M,jose28@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N
16717,MS.,MASAKI,UMEDA,1975-04-11,M,F,masaki0@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
16718,MR.,GAVIN,STONE,1975-07-26,S,M,gavin14@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
16719,MR.,TREVOR,RUSSELL,1975-01-11,S,M,trevor20@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
16724,MR.,GABRIEL,YANG,1980-05-16,S,M,gabriel24@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N
16728,MR.,COLE,MORRIS,1980-01-21,M,M,cole19@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
16733,MR.,DOUGLAS,SRINI,1938-09-06,M,M,douglas12@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
16736,MS.,KELLY,ALEXANDER,1977-09-20,S,F,kelly23@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
16737,MS.,STEVEN,SELIKOFF,1979-05-02,S,F,steven3@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
16739,MR.,CORY,WEBER,1939-06-27,M,M,cory2@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
16740,MR.,ELIJAH,LI,1940-10-26,M,M,elijah0@adventure-works.com,"$40,000 ",2,Bachelors,Management,N
16741,MR.,ALAN,XU,1940-09-07,M,M,alan15@adventure-works.com,"$40,000 ",2,Bachelors,Management,N
16743,MRS.,ARIANA,STEWART,1942-05-20,M,F,ariana21@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
16745,MRS.,KRISTA,MORENO,1942-11-24,S,F,krista7@adventure-works.com,"$60,000 ",2,Graduate Degree,Management,N
16748,MR.,PATRICK,PETERSON,1975-06-01,S,M,patrick11@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
16749,MR.,AARON,COLEMAN,1974-05-10,S,M,aaron5@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,Y
